log_total,log_in_year,log_out_year,log_short_term,log_medium_term,log_long_term,i,USD,EUR,u,m2,core_i_yoy,pmi,date,net_hawk_pr,PRnet_positive_baseline_focused,PRnet_positive_baseline,net_hawk_min,MINnet_positive_baseline_focused,MINnet_positive_baseline,mt_cohesion,year,gov,log_total_d,log_in_year_d,log_out_year_d,log_short_term_d,log_medium_term_d,log_long_term_d,i_d,u_d,core_i_yoy_d,USD_d,EUR_d,pmi_d,mt_cohesion_d,net_hawk_min_ln,MINnet_positive_baseline_focused_ln,MINnet_positive_baseline_ln,net_hawk_pr_ln,PRnet_positive_baseline_focused_ln,PRnet_positive_baseline_ln
-2.2990267276763916,-2.7652180194854736,-2.2108864784240723,-2.7652180194854736,-2.429147243499756,-2.106085777282715,1.350000023841858,277.0538635253906,311.2699890136719,6.400000095367432,114.14698791503906,1.5071589946746826,50.099998474121094,2015-10-20,0.9989247311827957,0.9870967741935484,0.9901153212520593,0.9757454383622608,0.9953596287703016,0.9963768115942029,1,2015,matolcsy,0.19115257263183594,0.559685230255127,0.1288602352142334,0.559685230255127,0.3266148567199707,0.057532548904418945,0,0,0.223494291305542,-2.012176513671875,-1.870025634765625,-0.10000228881835937,0,-0.02455354793899106,-0.004651171175730844,-0.0036297680505787237,-0.0010758473334631254,-0.01298719552681119,-0.009933856524290737
-2.2389369010925293,-2.6437768936157227,-2.1644678115844727,-2.6437768936157227,-2.3020830154418945,-2.0943148136138916,1.350000023841858,290.8625183105469,312.2699890136719,6.199999809265137,117.86246490478516,1.3794833421707153,48.599998474121094,2015-11-17,1.0069106590004422,0.9876160990712074,0.9830769230769231,1.005397216172711,0.9860335195530726,0.986046511627907,1,2015,matolcsy,0.060089826583862305,0.12144112586975098,0.04641866683959961,0.12144112586975098,0.12706422805786133,0.011770963668823242,0,-0.20000028610229492,-0.12767565250396729,13.80865478515625,1,-1.5,0,0.0053827033971423684,-0.014064929467403552,-0.014051753455650302,0.006886889840737871,-0.012461220437812002,-0.017067908512147997
-2.1928727626800537,-2.596773862838745,-2.119128465652466,-2.596773862838745,-2.2274999618530273,-2.063474416732788,1.350000023841858,289.05029296875,314.3999938964844,6.199999809265137,109.94021606445312,1.4325207471847534,48.20000076293945,2015-12-15,1.0204081632653061,0.9879807692307693,0.9839307787391842,1.0142857142857142,0.9931506849315068,0.9928507596067918,1,2015,matolcsy,0.046064138412475586,0.04700303077697754,0.045339345932006836,0.04700303077697754,0.07458305358886719,0.030840396881103516,0,0,0.053037405014038086,-1.812225341796875,2.1300048828125,-0.3999977111816406,0,0.014184634991956381,-0.006872879287762064,-0.007174918672295205,0.02020270731751947,-0.012092045765028633,-0.016199731214108632
-2.207071304321289,-2.4827747344970703,-2.1630215644836426,-2.4827747344970703,-2.289555072784424,-2.098292589187622,1.350000023841858,289.7605895996094,314.67999267578125,6.199999809265137,98.315216064453125,1.504136323928833,48.20000076293945,2016-01-26,0.9907891298667364,0.9842931937172775,0.9814356435643564,0.9875200481154771,0.9898167006109979,0.9844464775846294,1,2016,matolcsy,-0.014198541641235352,0.1139991283416748,-0.04389309883117676,0.1139991283416748,-0.062055110931396484,-0.034818172454833984,0,0,0.07161557674407959,0.710296630859375,0.279998779296875,0,0,-0.012558480523849934,-0.010235503894026863,-0.015675747454808854,-0.009253552494195903,-0.015831465216680628,-0.01873883688624741
-2.278533935546875,-2.457484483718872,-2.2602181434631348,-2.457484483718872,-2.2989323139190674,-2.237630605697632,1.350000023841858,279.7890625,310.3699951171875,6.099999904632568,96.12681579589844,1.3510133028030396,49.5,2016-02-23,1.0063694267515924,0.9852941176470589,0.9876237623762376,1,0.9913978494623656,0.9916666666666667,1,2016,matolcsy,-0.07146263122558594,0.025290250778198242,-0.09719657897949219,0.025290250778198242,-0.009377241134643555,-0.13933801651000977,0,-0.09999990463256836,-0.15312302112579346,-9.971527099609375,-4.30999755859375,1.2999992370605469,0,0,-0.00863936259070774,-0.00836824967051658,0.0063492276786587445,-0.014815085785140587,-0.012453461071286625
-2.4838056564331055,-2.427870512008667,-2.542168140411377,-2.427870512008667,-2.4703471660614014,-2.5784964561462402,1.2000000476837158,280.3153076171875,311.1499938964844,6,98.7691421508789,1.2240819931030273,51.79999923706055,2016-03-22,1.0561270125223614,0.9842696629213483,0.9832335329341317,1.0816899455862474,0.9900142653352354,0.9859265050820953,1,2016,matolcsy,-0.20527172088623047,0.029613971710205078,-0.2819499969482422,0.029613971710205078,-0.17141485214233398,-0.3408658504486084,-0.1499999761581421,-0.09999990463256836,-0.1269313097000122,0.5262451171875,0.779998779296875,2.299999237060547,0,0.0785245825995808,-0.010035926527785568,-0.014173465613923181,0.054608455061182073,-0.015855371789794077,-0.01690861539842726
-2.3392364978790283,-2.524646043777466,-2.3178956508636475,-2.524646043777466,-2.4623985290527344,-2.2429428100585937,1.0499999523162842,274.6802978515625,311.4599914550781,5.800000190734863,99.99996185302734,1.4694894552230835,50.79999923706055,2016-04-26,1.0085714285714287,0.9774647887323944,0.9807162534435262,1.0017667844522968,0.9825174825174825,0.9819897084048027,1,2016,matolcsy,0.14456915855407715,-0.09677553176879883,0.2242724895477295,-0.09677553176879883,0.007948637008666992,0.3355536460876465,-0.15000009536743164,-0.19999980926513672,0.24540746212005615,-5.635009765625,0.30999755859375,-1,0,0.0017652255245691492,-0.017637141486106844,-0.018174450922097702,0.008534902449837506,-0.022793009528556573,-0.019472103412820296
-2.243237018585205,-2.519362449645996,-2.199077844619751,-2.519362449645996,-2.3118057250976562,-2.1406214237213135,0.8999999761581421,278.11865234375,314.5799865722656,5.5,103.47125244140625,1.2680258750915527,51.29999923706055,2016-05-24,0.9840438793318375,0.9790575916230366,0.9861495844875346,0.9885871704053523,0.987603305785124,0.9941763727121464,0.8888888888888888,2016,matolcsy,0.09599947929382324,0.0052835941314697266,0.11881780624389648,0.0052835941314697266,0.15059280395507813,0.10232138633728027,-0.1499999761581421,-0.3000001907348633,-0.20146358013153076,3.4383544921875,3.1199951171875,0.5,-0.11111111111111116,-0.011478455732074747,-0.012474174225175688,-0.005840650729541842,-0.016084790107205746,-0.021164811192043272,-0.01394722748085044
-2.3802602291107178,-2.5408897399902344,-2.366562604904175,-2.5408897399902344,-2.3585774898529053,-2.368579864501953,0.8999999761581421,279.61529541015625,313.9800109863281,5.099999904632568,104.768310546875,1.2425447702407837,53.20000076293945,2016-06-21,1.0116279069767442,0.9830508474576272,0.9857142857142858,1.005703422053232,0.9870609981515711,0.9912959381044487,1,2016,matolcsy,-0.1370232105255127,-0.02152729034423828,-0.16748476028442383,-0.02152729034423828,-0.04677176475524902,-0.22795844078063965,0,-0.40000009536743164,-0.025481104850769043,1.49664306640625,-0.5999755859375,1.9000015258789062,0.11111111111111116,0.005687219120589514,-0.013023439886286736,-0.008742163495865915,0.011560822401076006,-0.017094433359300068,-0.014388737452099556
-2.805804967880249,-3.0736334323883057,-2.7575595378875732,-3.0736334323883057,-2.755384922027588,-2.750196933746338,0.8999999761581421,283.9913330078125,314.3500061035156,5,101.52550506591797,1.240079402923584,52.599998474121094,2016-07-26,0.9308205366837289,0.9907407407407407,0.9866131191432397,1.013215859030837,0.9936708860759493,0.9932756964457252,1,2016,matolcsy,-0.42554473876953125,-0.5327436923980713,-0.39099693298339844,-0.5327436923980713,-0.3968074321746826,-0.38161706924438477,0,-0.09999990463256836,-0.002465367317199707,4.37603759765625,0.3699951171875,-0.6000022888183594,0,0.013129291441792802,-0.00634922767865878,-0.006747013546594488,-0.07168878432110729,-0.009302392662313561,-0.013477292943480646
-2.7784018516540527,-3.1018574237823486,-2.716517210006714,-3.1018574237823486,-2.7757809162139893,-2.6766879558563232,0.8999999761581421,276.6767883300781,310.2099914550781,4.900000095367432,101.42777252197266,1.239771842956543,49.400001525878906,2016-08-23,1.0066445182724253,0.9941860465116279,0.9917582417582418,1.044838547766438,0.9978260869565218,0.9932126696832579,1,2016,matolcsy,0.02740311622619629,-0.02822399139404297,0.041042327880859375,-0.02822399139404297,-0.020395994186401367,0.07350897789001465,0,-0.09999990463256836,-3.075599670410156e-4,-7.314544677734375,-4.1400146484375,-3.1999969482421875,0,0.04386237373542378,-0.0021762794225955173,-0.006810469002526752,0.006622540760493457,-0.00583092031079321,-0.00827590930385971
-2.809629440307617,-2.9600512981414795,-2.7924644947052,-2.9600512981414795,-2.8614068031311035,-2.745577335357666,0.8999999761581421,275.3121643066406,308.67999267578125,4.900000095367432,105.16497802734375,1.4165010452270508,51.5,2016-09-20,1.022271714922049,0.9958677685950413,0.9881720430107527,1.0221844176375572,0.9982935153583617,0.9910179640718563,1,2016,matolcsy,-0.031227588653564453,0.14180612564086914,-0.07594728469848633,0.14180612564086914,-0.08562588691711426,-0.06888937950134277,0,0,0.1767292022705078,-1.3646240234375,-1.529998779296875,2.0999984741210937,0,0.021941923289028664,-0.0017079423451561474,-0.00902261759963753,0.02202732231829091,-0.004140792666031388,-0.011898463791614584
-2.8539345264434814,-3.3988170623779297,-2.7436885833740234,-3.3988170623779297,-3.0175347328186035,-2.609043598175049,0.8999999761581421,278.43280029296875,307,4.699999809265137,109.07966613769531,1.4600346088409424,51.900001525878906,2016-10-25,0.934816549570648,0.9973262032085561,0.994061757719715,1.0188679245283019,1,0.9968186638388123,1,2016,matolcsy,-0.04430508613586426,-0.4387657642364502,0.04877591133117676,-0.4387657642364502,-0.1561279296875,0.1365337371826172,0,-0.20000028610229492,0.0435335636138916,3.120635986328125,-1.67999267578125,0.40000152587890625,0,0.018692133012152546,0,-0.003186407369407869,-0.06740497261166391,-0.002677377770716403,-0.005955943752851427
-2.626599073410034,-3.6287500858306885,-2.4540743827819824,-3.6287500858306885,-3.0890932083129883,-2.216233015060425,0.8999999761581421,285.9709167480469,308.82000732421875,4.5,111.0201644897461,1.5586342811584473,53.20000076293945,2016-11-22,0.9900408917029415,1,0.9936467598475223,1.0122850122850122,1.0046838407494145,0.9965317919075145,1,2016,matolcsy,0.22733545303344727,-0.2299330234527588,0.289614200592041,-0.2299330234527588,-0.07155847549438477,0.392810583114624,0,-0.19999980926513672,0.09859967231750488,7.538116455078125,1.82000732421875,1.2999992370605469,0,0.012210163906931337,0.004672905699392423,-0.0034742362681861668,-0.01000903195607318,0,-0.006373507872092118
-2.975987672805786,-4.711332321166992,-2.742565631866455,-4.711332321166992,-3.8646903038024902,-2.4137370586395264,0.8999999761581421,296.1585998535156,312.239990234375,4.400000095367432,169.8654022216797,1.7343904972076416,54.70000076293945,2016-12-20,0.951105316185622,1,0.9966178128523112,0.9650229357798166,1.0022222222222221,0.9968454258675079,1,2016,matolcsy,-0.34938859939575195,-1.0825822353363037,-0.28849124908447266,-1.0825822353363037,-0.775597095489502,-0.19750404357910156,0,-0.09999990463256836,0.17575621604919434,10.18768310546875,3.41998291015625,1.5,0,-0.03560341027811887,0.00221975673831281,-0.0031595602903684815,-0.050130479996620694,0,-0.003387919671936003
-2.590588092803955,-4.664891719818115,-2.3498106002807617,-4.664891719818115,-3.024040937423706,-2.104675531387329,0.8999999761581421,291.1155090332031,308.989990234375,4.300000190734863,95.19451141357422,1.555939793586731,56,2017-01-24,0.8477591036414566,1.005586592178771,0.9957850368809273,0.9800945782470032,1.0066079295154184,0.9974811083123426,1,2017,matolcsy,0.38539958000183105,0.04644060134887695,0.39275503158569336,0.04644060134887695,0.8406493663787842,0.30906152725219727,0,-0.09999990463256836,-0.17845070362091064,-5.0430908203125,-3.25,1.2999992370605469,0,-0.020106203558847582,0.006586192852856655,-0.002522069432709835,-0.16515875944194286,0.0055710450494554295,-0.0042238711161850595
-2.5758140087127686,-4.497668743133545,-2.3411078453063965,-4.497668743133545,-2.938814401626587,-2.1143760681152344,0.8999999761581421,289.86187744140625,308.5,4.400000095367432,98.26531219482422,1.802024245262146,57.70000076293945,2017-02-28,0.8486804360298337,1.0114942528735633,0.9989451476793249,0.9766100272708202,1.0105708245243128,0.9992181391712275,1,2017,matolcsy,0.014774084091186523,0.1672229766845703,0.008702754974365234,0.1672229766845703,0.08522653579711914,-0.009700536727905273,0,0.09999990463256836,0.24608445167541504,-1.253631591796875,-0.489990234375,1.7000007629394531,0,-0.023667859876241162,0.010515343999522907,-7.821666413626162e-4,-0.1640725639632174,0.01142869582362285,-0.0010554090689436032
-2.7358245849609375,-4.71115255355835,-2.4964592456817627,-4.71115255355835,-3.434861183166504,-2.199800729751587,0.8999999761581421,289.8549499511719,309.7099914550781,4.5,107.1824951171875,1.9002960920333862,57.20000076293945,2017-03-28,0.9931972789115646,1.010204081632653,1.00278293135436,1.0272904483430798,1.0116279069767442,1.0040453074433657,1,2017,matolcsy,-0.16001057624816895,-0.2134838104248047,-0.1553514003753662,-0.2134838104248047,-0.496046781539917,-0.08542466163635254,0,0.09999990463256836,0.09827184677124023,-0.006927490234375,1.209991455078125,-0.5,0,0.026924703370592683,0.011560822401076006,0.004037147186971163,-0.006825965070399871,0.010152371464017908,0.002779066170265807
